Código de Barras,Tipo de Produto,Descrição,Preço de Custo,Preço Venda Varejo,Preço Venda Atacado,Quantidade Mínima Atacado,Unidade,Ativo,Categoria do Produto,Subcategoria do Produto,Movimenta Estoque,Estoque mínimo,Quantidade em Estoque,Marca,Modelo,Código Balança,Código Interno,Tags,Tipo,NCM,CFOP,Origem,CEST,Categoria PDV,Botão PDV,Categoria na Loja Virtual,Subcategoria na Loja Virtual,Nome na Loja Virtual,Preço De,Preço Por,Altura (cm),Largura (cm),Profundidade (cm),Peso (Kg),Descrição do Produto,Garantia,Itens Inclusos,Especificações
8903855076034,Produto,AZUKON MR C/60 CPR,"25,2","31,67",0,0,Unidade,Sim,,,Não,0,0,TORRENT PHARMA,,,,,Mercadoria para Revenda,30051020,,NACIONAL,1300100,,,,,AZUKON MR C/60 CPR,0,"31,67",0,0,0,0,,,,
7891317000066,Produto,GLIMEPIRIDA 2MG C/30 COMP EUR,"6,47",14,0,0,Unidade,Sim,,,Não,0,0,EUROFARMA,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,,0,14,0,0,0,0,,,,
7896004715520,Produto,MOMETASONA CREME 20G GERMED,"8,63",13,0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Mercadoria para Revenda,30043999,,NACIONAL,1300100,,,,,MOMETASONA CREME 20G GERMED,0,13,0,0,0,0,,,,
7896004713922,Produto,"LOSARTANA POTÃSSICA + HIDROCLOROTIAZIDA 12,5 MG + 50 MG 30 COMPRIMIDOS EMS GENÃ‰RICO","9,27","17,5",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"17,5",0,0,0,0,,,,
7897930777644,Produto,CETAPHIL LOÇAO 10% 120ML,"40,73","61,8",0,0,Unidade,Sim,,,Não,0,0,galderma,,,,,Mercadoria para Revenda,33049910,,NACIONAL,1300100,,,,,CETAPHIL LOÇAO 10% 120ML,0,"61,8",0,0,0,0,,,,
7899620912915,Produto,GARGOGEX SPRAY MENTA,"4,18","8,5",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,04100000,,NACIONAL,1300100,,,,,GARGOGEX SPRAY MENTA,0,"8,5",0,0,0,0,,,,
7500435110013,Produto,CARGA GILLETTE MACH3 LV8 PG6 REGULAR,42,"58,8",0,0,Unidade,Sim,,,Não,0,0,YORK,,,,,Mercadoria para Revenda,82122010,,NACIONAL,2006400,,,,,,0,"58,8",0,0,0,0,,,,
7896269900617,Produto,"PSOREX 0,5 MG/G CREME GLAXOSMITHKLINE","29,52","40,5",0,0,Unidade,Sim,,,Não,0,0,GLAXO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"40,5",0,0,0,0,,,,
7896112103806,Produto,SENSIDRAT LOÇAO 10% 120ML,"13,02",23,0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,33072090,,NACIONAL,1300100,,,,,SENSIDRAT LOÇAO 10% 120ML,0,23,0,0,0,0,,,,
7897595636522,Produto,AMOXICILINA +CLAV 400 MG 70ML NOVAQUIMICA,"15,95",32,0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30041012,,NACIONAL,1300100,,,,,AMOXICILINA +CLAV 400 MG 70ML NOVAQUIMICA,0,32,0,0,0,0,,,,
7896004731414,Produto,CARVEDILOL 25 MG 30 COMPRIMIDOS GERMED,"7,68","18,5",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,CARVEDILOL 25 MG 30 COMPRIMIDOS GERMED,0,"18,5",0,0,0,0,,,,
7896004718453,Produto,CLOTRIMAZOL 10 MG/G CREME DERMATOLÃ“GICO EMS GENÃ‰RICO,"6,04","7,6",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"7,6",0,0,0,0,,,,
7897595635099,Produto,EZETIMIBA 10MG C/60 CPR,"42,76","89,8",0,0,Unidade,Sim,,,Não,0,0,SANDOZ,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,EZETIMIBA 10MG C/60 CPR,0,"89,8",0,0,0,0,,,,
7895296033053,Produto,CLORIDRATO DE CICLOBENZAPRINA 10 MG 15 COMPRIMIDOS NOVAQUÃMICA GENÃ‰RICO,"3,42","8,4",0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"8,4",0,0,0,0,,,,
7895296033121,Produto,CLORIDRATO DE CICLOBENZAPRINA 5MG 1BL X 15 COMP REV,"3,55","7,2",0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"7,2",0,0,0,0,,,,
7898216367535,Produto,CETOCONAZOL 200MG C/10 COMPRIMIDOS PHARLAB,"5,55","9,8",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049077,,NACIONAL,1300100,,,,,CETOCONAZOL 200MG C/10 COMPRIMIDOS PHARLAB,0,"9,8",0,0,0,0,,,,
7894916146852,Produto,PREDNISOLONA 20MG CAIXA 1 BL X 10 COMP LEGRAND,"4,03","9,8",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,PREDNISOLONA 20MG CAIXA 1 BL X 10 COMP LEGRAND,0,"9,8",0,0,0,0,,,,
7897595621030,Produto,SECNIHEXAL 1000MG C/2 CPR,"4,11","7,5",0,0,Unidade,Sim,,,Não,0,0,HEXAL,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,SECNIHEXAL 1000MG C/2 CPR,0,"7,5",0,0,0,0,,,,
789095204980,Produto,NISOFLAN GTS 15 ML,"3,05","5,5",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,NISOFLAN GTS 15 ML,0,"5,5",0,0,0,0,,,,
78941605734,Produto,MAGMILK HORTELA 100ML,"3,86","8,7",0,0,Unidade,Sim,,,Não,0,0,AIRELA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,MAGMILK HORTELA 100ML,0,"8,7",0,0,0,0,,,,
7898100241279,Produto,CONAZOL 20 MG/G CREME DERMATOLÃ“GICO BRASTERÃPICA FARMACÃŠUTICA SIMILAR,"4,6","10,8",0,0,Unidade,Sim,,,Não,0,0,BRASTERÁPICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"10,8",0,0,0,0,,,,
7896862923273,Produto,PANTOPRAZOL 40MG C/28 CPR MEDQUIMICA,"6,75","19,8",0,0,Unidade,Sim,,,Não,0,0,MEDQUÍMICA,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,PANTOPRAZOL 40MG C/28 CPR MEDQUIMICA,0,"19,8",0,0,0,0,,,,
7899620911079,Produto,SINVASTATINA 40MG CX 30 COMP REV GLOBO,"8,55","14,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,SINVASTATINA 40MG CX 30 COMP REV GLOBO,0,"14,8",0,0,0,0,,,,
7894916146012,Produto,ROSUVASTATINA CÃLCICA 20 MG 30 COMPRIMIDOS LEGRAND GENÃ‰RICO,"8,52","27,5",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"27,5",0,0,0,0,,,,
7896112126744,Produto,"CETOCONAZOL + DIPROPIONATO DE BETAMETASONA 20 MG/G + 0,5 MG/G CREME TEUTO GENÃ‰RICO","5,33","12,5",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"12,5",0,0,0,0,,,,
7896112127727,Produto,"POLARYN 0,4MG/ML SOL OR FR 100ML+CM","3,65","8,8",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,,0,"8,8",0,0,0,0,,,,
7898556850452,Produto,PRESERVATIVO RILEX LEITE CONDENSADO,"1,35","3,5",0,0,Unidade,Sim,,,Não,0,0,rilex,,,,,Mercadoria para Revenda,40141000,,NACIONAL,1301300,,,,,PRESERVATIVO RILEX LEITE CONDENSADO,0,"3,5",0,0,0,0,,,,
7896714274195,Produto,DROPY D 7000UI C/4 COMP,"2,97","5,5",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30045050,,NACIONAL,1300100,,,,,DROPY D 7000UI C/4 COMP,0,"5,5",0,0,0,0,,,,
78960047184600,Produto,CETOCONAZOL CREME 20MG/G EMS,"4,86","10,8",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049077,,NACIONAL,1300100,,,,,CETOCONAZOL CREME 20MG/G EMS,0,"10,8",0,0,0,0,,,,
7896004728827,Produto,"INDAPAMIDA 1,5 MG 30 COMPRIMIDOS EMS GENÃ‰RICO","6,65","16,5",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"16,5",0,0,0,0,,,,
7898947385693,Produto,SUCCINATO DE METOPROLOL 25MG C/30 COMP NEOQUIMICA,"5,37","11,36",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,SUCCINATO DE METOPROLOL 25MG C/30 COMP NEOQUIMICA,0,"11,36",0,0,0,0,,,,
7899095249325,Produto,FLUCONAZOL 150MG C/2COMP  GEOLAB,"2,57","4,5",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,FLUCONAZOL 150MG C/2COMP  GEOLAB,0,"4,5",0,0,0,0,,,,
7898133131011,Produto,MAXALGINA 500MG/,"2,06",5,0,0,Unidade,Sim,,,Não,0,0,NATULAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,5,0,0,0,0,,,,
78981331373580,Produto,"HIDRAPLEX UVA PO 27,9G 4ENV","1,49","3,8",0,0,Unidade,Sim,,,Não,0,0,NATULAB,,,,,Mercadoria para Revenda,30039039,,NACIONAL,1300100,,,,,,0,"3,8",0,0,0,0,,,,
7896004713915,Produto,LOSARTANA POTÃ+ HIDRO 25 MG + 100 MG C/30 CPR EMS,"12,88","28,8",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,0107800,,,,,LOSARTANA POTÃ+ HIDRO 25 MG + 100 MG C/30 CPR EMS,0,"28,8",0,0,0,0,,,,
265781257412,Produto,CEFAGEL 500MG C/10 CPR,"5,4","15,6",0,0,Unidade,Sim,,,Não,0,0,MULTILAB,,,,,Mercadoria para Revenda,30042052,,NACIONAL,1300100,,,,,CEFAGEL 500MG C/10 CPR,0,"15,6",0,0,0,0,,,,
7896004715957,Produto,AZITROMICINA 500 MG 3 COMPRIMIDOS EMS GENÃ‰RICO,5,15,0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30042029,,NACIONAL,1300100,,,,,,0,15,0,0,0,0,,,,
7896290402326,Produto,ACTINE LÃQUIDO 60ml,"24,24","38,5",0,0,Unidade,Sim,,,Não,0,0,GLAXO,,,,,Mercadoria para Revenda,33049910,,NACIONAL,1300100,,,,,ACTINE LÃQUIDO 60ml,0,"38,5",0,0,0,0,,,,
7896699031554,Produto,CHUPETA LOLLY REF 6111,"10,29","18,5",0,0,Unidade,Sim,,,Não,0,0,LOLLY BABY PRODUTOS INFANTIS LTDA,,,,,Mercadoria para Revenda,39269040,,NACIONAL,2004000,,,,,CHUPETA LOLLY REF 6111,0,"18,5",0,0,0,0,,,,
7897900317719,Produto,BARRA DE CEREAL TRIO ZERO AÃ‡ÃšCAR,"1,31","2,5",0,0,Unidade,Sim,,,Não,0,0,TRIO,,,,,Mercadoria para Revenda,19042000,,NACIONAL,1300100,,,,,BARRA DE CEREAL TRIO ZERO AÃ‡ÃšCAR,0,"2,5",0,0,0,0,,,,
7898639690418,Produto,TERMOMETRO CLIN DIGITAL G TECH,"9,99",21,0,0,Unidade,Sim,,,Não,0,0,G TECK,,,,,Mercadoria para Revenda,90251990,,NACIONAL,1300100,,,,,TERMOMETRO CLIN DIGITAL G TECH,0,21,0,0,0,0,,,,
7896011601014,Produto,SANATIVO SOL TÃ“PICA 30ML LAPERLI,"12,59","19,8",0,0,Unidade,Sim,,,Não,0,0,LAPERLI,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"19,8",0,0,0,0,,,,
789821636035,Produto,GLICAZIDA 60MG C/30 CPR PHARLAB,"18,95","41,8",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,GLICAZIDA 60MG C/30 CPR PHARLAB,0,"41,8",0,0,0,0,,,,
7896112110576,Produto,CLORIDRATO DE PROPRANOLOL 40 MG 30 COMPRIMIDOS TEUTO GENÃ‰RICO,"2,76","11,6",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049036,,NACIONAL,1300100,,,,,,0,"11,6",0,0,0,0,,,,
7898216363209,Produto,METROPOLOL 25MG C/30 CP´R PHARLAB,"11,95","26,8",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,METROPOLOL 25MG C/30 CP´R PHARLAB,0,"26,8",0,0,0,0,,,,
128745963247,Produto,NOVORAPID FLEXPEN PACK 3ML,"38,34",53,0,0,Unidade,Sim,,,Não,0,0,MERCK,,,,,Mercadoria para Revenda,30043929,,NACIONAL,1300100,,,,,NOVORAPID FLEXPEN PACK 3ML,0,53,0,0,0,0,,,,
7896112126478,Produto,METFORMINA 500 MG 30 COMPRIMIDOS TEUTO GENÃ‰RICO,"3,95","8,8",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049049,,NACIONAL,1300100,,,,,METFORMINA 500 MG 30 COMPRIMIDOS TEUTO GENÃ‰RICO,0,"8,8",0,0,0,0,,,,
7891317127404,Produto,"INDAPAMIDA 1,5 MG COM 30CPR EUROFARMA",8,"16,5",0,0,Unidade,Sim,,,Sim,0,1,EUROFARMA,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,"INDAPAMIDA 1,5 MG COM 30CPR EUROFARMA",0,"16,5",0,0,0,0,,,,
78906617,Produto,Creme Nivea Lata (Emb. contém 1un. de 56g),"17,72","23,4",0,0,Unidade,Sim,,,Não,0,0,nivea,,,,,Mercadoria para Revenda,33049910,,ESTRANG-IMP.DIRETA,2801900,,,,,,0,"23,4",0,0,0,0,,,,
7894916140423,Produto,PANTOPRAZOL 20 MG 28 CPR LEGRAND,"5,28","12,7",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,PANTOPRAZOL 20 MG 28 CPR LEGRAND,0,"12,7",0,0,0,0,,,,
7899547528619,Produto,IBUPROFENO 600 MG 30CP PRATI,"7,03",17,0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,17,0,0,0,0,,,,
7896714219318,Produto,HISTAMIN 2 MG/ML XAROPE NEO QUÃMICA SIMILAR,"3,59","18,8",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"18,8",0,0,0,0,,,,
7898148298891,Produto,AMOXICILINA 250 MG/ML SUSP 60ML,"6,8",12,0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,30041012,,NACIONAL,1300100,,,,,AMOXICILINA 250 MG/ML SUSP 60ML,0,12,0,0,0,0,,,,
7898048693185,Produto,XANTCLER  ABACAXI,"0,47",1,0,0,Unidade,Sim,,,Não,0,0,LAPON,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,XANTCLER  ABACAXI,0,1,0,0,0,0,,,,
7896006241003,Produto,CELESTRAT C/20 CPR,"6,57","9,5",0,0,Unidade,Sim,,,Não,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,CELESTRAT C/20 CPR,0,"9,5",0,0,0,0,,,,
7894916146050,Produto,ATORVASTATINA 10MGC/30 CPR LEGRAD,"7,38","14,8",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,ATORVASTATINA 10MGC/30 CPR LEGRAD,0,"14,8",0,0,0,0,,,,
7896004729442,Produto,ATORVASTATINA 40 MG 30 COMPRIMIDOS EMS GENÃ‰RICO,"21,62","17,8",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,"17,8",0,0,0,0,,,,
7896004731391,Produto,"CARVEDILOL 12,5 MG 30 COMPRIMIDOS MEDLEY GENÃ‰RICO","8,9","9,8",0,0,Unidade,Sim,,,Sim,0,4,MEDLEY,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"9,8",0,0,0,0,,,,
7897595602404,Produto,CIPROFLOXACINO 500 MG 14 COMPRIMIDOS LEGRAND GENÃ‰RICO,"7,59",15,0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,CIPROFLOXACINO 500 MG 14 COMPRIMIDOS LEGRAND GENÃ‰RICO,0,15,0,0,0,0,,,,
7896290402234,Produto,ACTINE DARROW SABONETE LÃQUIDO,"45,92","72,75",0,0,Unidade,Sim,,,Não,0,0,PIERRE,,,,,Mercadoria para Revenda,34013000,,NACIONAL,1300100,,,,,,0,"72,75",0,0,0,0,,,,
7899095203532,Produto,CISTEIL 20 MG/ML GEOLAB SIMILAR,"7,8","15,8",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"15,8",0,0,0,0,,,,
789909522113,Produto,IBUVIX 100MG 20ML,"2,88","6,5",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049029,,NACIONAL,1300100,,,,,IBUVIX 100MG 20ML,0,"6,5",0,0,0,0,,,,
7899620911178,Produto,SPECTOFLUX XPE PED 120ML,"5,74","11,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039049,,NACIONAL,1300100,,,,,SPECTOFLUX XPE PED 120ML,0,"11,8",0,0,0,0,,,,
789962012991,Produto,AMBROXOL XPE 15MG GLOBO,"5,12","10,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039049,,NACIONAL,1300100,,,,,AMBROXOL XPE 15MG GLOBO,0,"10,8",0,0,0,0,,,,
7899620913004,Produto,AMBROXOL XPE 120ML 30MG GLOBO,"6,44","13,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039049,,NACIONAL,1300100,,,,,AMBROXOL XPE 120ML 30MG GLOBO,0,"13,8",0,0,0,0,,,,
7898569764517,Produto,NITAZOXANIDA 500MG C/6 CPR ALTHAIA,"12,45","25,8",0,0,Unidade,Sim,,,Não,0,0,ALTHAIA,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,NITAZOXANIDA 500MG C/6 CPR ALTHAIA,0,"25,8",0,0,0,0,,,,
7898060132075,Produto,MAL DEXCLORFEN +BETA 120ML GLOBO,"6,97","12,75",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,MAL DEXCLORFEN +BETA 120ML GLOBO,0,"12,75",0,0,0,0,,,,
7899095260481,Produto,IBUPROFENO GTS 100MG 20ML,"2,78","6,5",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049029,,NACIONAL,1300100,,,,,IBUPROFENO GTS 100MG 20ML,0,"6,5",0,0,0,0,,,,
12874512198,Produto,DEXAMETASONA ELIXIR 100ML TEUTO,"3,99","9,8",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049047,,NACIONAL,1300100,,,,,DEXAMETASONA ELIXIR 100ML TEUTO,0,"9,8",0,0,0,0,,,,
589654512,Produto,DEXASON ELIXIR 100ML,"3,99","9,8",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049047,,NACIONAL,1300100,,,,,DEXASON ELIXIR 100ML,0,"9,8",0,0,0,0,,,,
7500435159906,Produto,CREME DENTAL ORAL B 45G,"1,35","2,7",0,0,Unidade,Sim,,,Não,0,0,ORAL B,,,,,Mercadoria para Revenda,33061000,,NACIONAL,2003100,,,,,CREME DENTAL ORAL B 45G,0,"2,7",0,0,0,0,,,,
4005808817009,Produto,ESPUMA DE BARBEAR NIVEA MEN,"15,63","23,45",0,0,Unidade,Sim,,,Não,0,0,nivea,,,,,Mercadoria para Revenda,33071000,,NACIONAL,2003100,,,,,,0,"23,45",0,0,0,0,,,,
7898916637105,Produto,Mascara Elastico Branca - Ssplus,"0,28",1,0,0,Unidade,Sim,,,Não,0,0,QUALYBLESS DO BRASIL,,,,,Mercadoria para Revenda,48030090,,,1300100,,,,,,0,1,0,0,0,0,,,,
7899620913899,Produto,CETOCONAZOL CREME 20G GLOBO,"3,95","10,8",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30039087,,NACIONAL,1300100,,,,,CETOCONAZOL CREME 20G GLOBO,0,"10,8",0,0,0,0,,,,
7896004702216,Produto,AMOXICILINA 250 MG/ML SUSP GERMED,"12,99","28,9",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Mercadoria para Revenda,30041012,,NACIONAL,1300100,,,,,AMOXICILINA 250 MG/ML SUSP GERMED,0,"28,9",0,0,0,0,,,,
7896004713366,Produto,ACETILCISTEINA 40 MG/ML EMS GENÃ‰RICO,12,"26,8",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300300,,,,,,0,"26,8",0,0,0,0,,,,
7891058022815,Produto,DORFLEX UNO,"12,22","16,3",0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,DORFLEX UNO,0,"16,3",0,0,0,0,,,,
7897595900685,Produto,CEWIN 1000 MG 10 COMPRIMIDOS SANOFI-AVENTIS SIMILAR,"11,8","16,3",0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30045090,,NACIONAL,1300100,,,,,,0,"16,3",0,0,0,0,,,,
7891058168049,Produto,ALLEGRA 120 MG 10 COMPRIMIDOS SANOFI-AVENTIS,"57,49","76,5",0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,"76,5",0,0,0,0,,,,
7891058017507,Produto,DORFLEX 35+300+50MG  C/12 CPR,"6,15",8,0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,DORFLEX 35+300+50MG  C/12 CPR,0,8,0,0,0,0,,,,
7896523214641,Produto,CICLOBENZAPRINA 10MG C/15 CPR CIMED,"5,18","11,5",0,0,Unidade,Sim,,,Não,0,0,CIMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,CICLOBENZAPRINA 10MG C/15 CPR CIMED,0,"11,5",0,0,0,0,,,,
7896004706306,Produto,PREDNISONA 5MG C/20 CPR EMS,"3,87","7,5",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30043210,,NACIONAL,1300100,,,,,PREDNISONA 5MG C/20 CPR EMS,0,"7,5",0,0,0,0,,,,
7896714223841,Produto,NIMESULIDA 100MG C/12CP NEO QUIMICA,"1,82",5,0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049024,,NACIONAL,1300100,,,,,,0,5,0,0,0,0,,,,
7908028019673,Produto,PERIOASSEPT SOLIÇAO C/ ALCOOL 250ML,"8,98","21,5",0,0,Unidade,Sim,,,Não,0,0,AVVIO FHARMA,,,,,Mercadoria para Revenda,33069000,,NACIONAL,1300100,,,,,PERIOASSEPT SOLIÇAO C/ ALCOOL 250ML,0,"21,5",0,0,0,0,,,,
7908028019680,Produto,PERIOASSEPT S/ALCOOL 250ML,"10,74","21,5",0,0,Unidade,Sim,,,Não,0,0,AVVIO FHARMA,,,,,Mercadoria para Revenda,33069000,,NACIONAL,1300100,,,,,PERIOASSEPT S/ALCOOL 250ML,0,"21,5",0,0,0,0,,,,
7898639301277,Produto,FAMILY KIDS REPELENTE 200ML,"9,6","18,6",0,0,Unidade,Sim,,,Não,0,0,NUTRIEX,,,,,Mercadoria para Revenda,38089199,,NACIONAL,1300100,,,,,FAMILY KIDS REPELENTE 200ML,0,"18,6",0,0,0,0,,,,
7898639301239,Produto,FAMILY SPRAY 200ML,"10,27","18,6",0,0,Unidade,Sim,,,Não,0,0,NUTRIEX,,,,,Mercadoria para Revenda,38089199,,NACIONAL,2800800,,,,,FAMILY SPRAY 200ML,0,"18,6",0,0,0,0,,,,
7908028021607,Produto,GLICERINA 100ML AVVIO,"4,16","7,5",0,0,Unidade,Sim,,,Não,0,0,AVVIO FHARMA,,,,,Mercadoria para Revenda,33049990,,NACIONAL,1300100,,,,,GLICERINA 100ML AVVIO,0,"7,5",0,0,0,0,,,,
7896714274218,Produto,DROPY D 50000 C/4 CPR,"8,8","22,5",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30045050,,NACIONAL,1300100,,,,,DROPY D 50000 C/4 CPR,0,"22,5",0,0,0,0,,,,
7899095250901,Produto,MELOXICAN 15MG C/10 CPR NEO QUIMICA,"1,64",5,0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,MELOXICAN 15MG C/10 CPR NEO QUIMICA,0,5,0,0,0,0,,,,
78990952509,Produto,ITRACONAZOL 100MG C/15 CPR GEOLAB,"15,53",32,0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,ITRACONAZOL 100MG C/15 CPR GEOLAB,0,32,0,0,0,0,,,,
7896902207523,Produto,OLEO MINERAL FMX,"5,31","9,5",0,0,Unidade,Sim,,,Não,0,0,FARMAX,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"9,5",0,0,0,0,,,,
7896331704730,Produto,PROCTOSAN POMADA 20G,"14,05",31,0,0,Unidade,Sim,,,Não,0,0,KLEYHERTZ,,,,,Mercadoria para Revenda,30039053,,NACIONAL,1300100,,,,,PROCTOSAN POMADA 20G,0,31,0,0,0,0,,,,
